,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,18O,17O
1093,1249,441.0085403293035,441.00991057173184,441.0099492250114,5891439.072660135,350540.69984596124,11.738077163985519,-1,0.0876471825951379,0.9582199477974843,0.0,0.5749319686784906,16.0,0.5,0.6,O12,de-protonated,0.0,,C20 H10 O12,20.0,10.0,12.0,,,,,,
1094,1252,440.08193557431275,440.0833031009397,440.08344851959436,2188497.4419259923,351278.69983153394,4.360352628566366,-1,0.3304342736430368,0.54520501298789,0.0,0.327123007792734,10.0,1.0555555555555556,0.6666666666666666,N1 O12,de-protonated,0.0,,C18 H19 O12 N1,18.0,19.0,12.0,,1.0,,,,
1095,1253,439.1959858647576,439.19735079443717,439.1973560755543,5456706.063079994,351987.699932295,10.871917037529482,-1,0.012024473856177264,0.9991970560237435,0.0,0.599518233614246,7.0,1.4545454545454546,0.4090909090909091,O9,de-protonated,0.0,,C22 H32 O9,22.0,32.0,9.0,,,,,,
1096,1254,439.172517792843,439.17388265372756,439.17372478401035,2150418.4452742883,352006.4498937841,4.284484203973964,-1,-0.35946985965789563,0.48778477755395183,0.0,0.29267086653237107,16.0,0.9655172413793104,0.06896551724137931,S1 O2,de-protonated,0.0,,C29 H28 O2 S1,29.0,28.0,2.0,1.0,,,,,
1097,1255,439.15949057499574,439.1608553976918,439.16097056616996,9729075.390462108,352016.9500000866,19.38416679847158,-1,0.2622466153987045,0.7832800633970054,0.9965528181627775,0.8685891653033142,8.0,1.3333333333333333,0.47619047619047616,O10,de-protonated,0.0,,C21 H28 O10,21.0,28.0,10.0,,,,,,
1098,1256,439.15545598243824,439.15682079330713,439.1569478141774,4268110.576026889,352020.19989562,8.50376464356868,-1,0.2892379840155195,0.6282795530974503,0.0,0.37696773185847016,4.0,1.75,0.75,N2 O12,de-protonated,0.0,,C16 H28 O12 N2,16.0,28.0,12.0,,2.0,,,,
1099,1257,439.13841586766586,439.1397806285826,439.1398411980706,2107280.4333936577,352033.44989575853,4.198536219803921,-1,0.13792756267731204,0.899704449899852,0.0,0.5398226699399111,13.0,1.0,0.3333333333333333,O8,de-protonated,0.0,,C24 H24 O8,24.0,24.0,8.0,,,,,,
1100,1258,439.1231991032441,439.12456381955366,439.1245850567857,9074069.594097016,352045.6999704488,18.07913614538877,-1,0.04836265778800217,0.9870899112982486,0.0,0.5922539467789492,9.0,1.2,0.55,O11,de-protonated,0.0,,C20 H24 O11,20.0,24.0,11.0,,,,,,
1101,1259,439.1021679221972,439.10353257685483,439.1034556886863,3652760.005608453,352062.9499106411,7.277742887357472,-1,-0.1751026267534223,0.8433792848725469,0.0,0.5060275709235281,14.0,0.8695652173913043,0.391304347826087,O9,de-protonated,0.0,,C23 H20 O9,23.0,20.0,9.0,,,,,,
1102,1260,439.0869054986588,439.08827010857516,439.0881995474014,12396504.769172128,281659.9598498357,24.698741300664075,-1,-0.16069931693854853,0.710289083780262,0.9735684516659304,0.8156008309345293,10.0,1.0526315789473684,0.631578947368421,O12,de-protonated,0.0,,C19 H20 O12,19.0,20.0,12.0,,,,,,
1103,1261,439.08454196215746,439.0859065651452,439.0856976239569,5643036.55226177,352076.69992483495,11.243161080460963,-1,-0.4758551449876108,0.2842248723559611,0.0,0.17053492341357665,14.0,0.8695652173913043,0.30434782608695654,S1 O7,de-protonated,0.0,,C23 H20 O7 S1,23.0,20.0,7.0,1.0,,,,,
1104,1262,439.0750070230506,439.076371598087,439.07645309377233,2033080.4291265947,201190.82851661913,4.050700459319415,-1,0.18560705031588776,0.8258114817665746,0.0,0.49548688905994476,28.0,0.36363636363636365,0.06060606060606061,O2,de-protonated,0.0,,C33 H12 O2,33.0,12.0,2.0,,,,,,
1105,1263,439.06575428535433,439.0671188332666,439.067070179302,7895620.22414346,352091.6999935219,15.731198830284002,-1,-0.11081214671317702,0.9340563503162869,0.0,0.5604338101897721,15.0,0.7272727272727273,0.45454545454545453,O10,de-protonated,0.0,,C22 H16 O10,22.0,16.0,10.0,,,,,,
1106,1264,439.0504608868178,439.05182538989783,439.0518140380171,12020571.290430432,352103.9498409995,23.949733099514493,-1,-0.02585544662588858,0.49814648813074897,0.8360345439488928,0.6333017104580065,11.0,0.8888888888888888,0.7222222222222222,O13,de-protonated,0.0,,C18 H16 O13,18.0,16.0,13.0,,,,,,
1107,1265,439.0292488487715,439.03061328966874,439.03068466991766,9639250.95474763,281696.95994349977,19.205200989842428,-1,0.1625860137304547,0.43170883409742206,0.813795485951174,0.5845434948389229,16.0,0.5714285714285714,0.5238095238095238,O11,de-protonated,0.0,,C21 H12 O11,21.0,12.0,11.0,,,,,,
1108,1266,438.99284640030294,438.9942107344866,438.9942991605334,2252061.483389156,352150.1999887476,4.48699734377896,-1,0.201428690399695,0.7981901477452349,0.0,0.4789140886471409,17.0,0.4,0.6,O12,de-protonated,0.0,,C20 H8 O12,20.0,8.0,12.0,,,,,,
1109,1270,438.06628655732,438.0676481751302,438.06779845511636,2240106.006293229,352895.4498653218,4.463177304064811,-1,0.34305188985384677,0.5200640361674234,0.0,0.312038421700454,11.0,0.9444444444444444,0.6666666666666666,N1 O12,de-protonated,0.0,,C18 H17 O12 N1,18.0,17.0,12.0,,1.0,,,,
1110,1271,437.362344379318,437.3637039331815,437.3636335579978,3371961.438830579,353463.4499306377,6.718281064240123,-1,-0.16090771688647676,0.8660258520346932,0.0,0.5196155112208158,3.0,1.8518518518518519,0.14814814814814814,O4,de-protonated,0.0,,C27 H50 O4,27.0,50.0,4.0,,,,,,
1111,1272,437.21679676120726,437.2181558883043,437.21809152046063,4138580.913755582,353580.69983028015,8.245690317073256,-1,-0.14722136368901084,0.8865552488830469,0.0,0.5319331493298282,7.0,1.4782608695652173,0.34782608695652173,O8,de-protonated,0.0,,C23 H34 O8,23.0,34.0,8.0,,,,,,
1112,1274,437.18031621607923,437.18167523620883,437.1817060110763,9304029.615271378,353610.1998974623,18.537307474988484,-1,0.07039376772967813,0.9841191737129411,0.9912247759456626,0.9869614146060297,8.0,1.3636363636363635,0.4090909090909091,O9,de-protonated,0.0,,C22 H30 O9,22.0,30.0,9.0,,,,,,
1113,1275,437.14386708840635,437.1452260016601,437.14532050169197,11200820.485217556,353639.6998710197,22.316465219094354,-1,0.21617532533457906,0.8472065177658981,0.9899638360103691,0.9043094450636865,9.0,1.2380952380952381,0.47619047619047616,O10,de-protonated,0.0,,C21 H26 O10,21.0,26.0,10.0,,,,,,
1114,1276,437.1075761548056,437.10893496164687,437.1089349923077,10061209.28516052,353669.4499248813,20.045908901998867,-1,7.014459345995678e-05,0.49999998633260023,0.8210758684791444,0.6284303391912178,10.0,1.1,0.55,O11,de-protonated,0.0,,C20 H22 O11,20.0,22.0,11.0,,,,,,
1115,1277,437.08650228956634,437.0878610346145,437.08780562420833,3947023.783803423,353686.4499723891,7.86403273817636,-1,-0.12677179607641972,0.9145859554900696,0.0,0.5487515732940418,15.0,0.782608695652174,0.391304347826087,O9,de-protonated,0.0,,C23 H18 O9,23.0,18.0,9.0,,,,,,
1116,1278,437.07125436608686,437.0726130664247,437.0725494829234,13650938.736372024,353698.4498895711,27.19806999141608,-1,-0.14547585146318223,0.9062368151916557,0.9943513099429186,0.9414826130921607,11.0,0.9473684210526315,0.631578947368421,O12,de-protonated,0.0,,C19 H18 O12,19.0,18.0,12.0,,,,,,
1117,1279,437.0501082270319,437.05146686536443,437.051420114824,8723778.36815961,353715.949888648,17.38121745536932,-1,-0.10696805520544185,0.469205348548894,0.8066430772742825,0.6041804400390494,16.0,0.6363636363636364,0.45454545454545453,O10,de-protonated,0.0,,C22 H14 O10,22.0,14.0,10.0,,,,,,
1118,1280,437.03478902828067,437.03614762169366,437.0361639735391,9316942.395846393,353727.9498991793,18.5630348419224,-1,0.03741531429070171,0.9922529104606195,0.0,0.5953517462763717,12.0,0.7777777777777778,0.7222222222222222,O13,de-protonated,0.0,,C18 H14 O13,18.0,14.0,13.0,,,,,,
1119,1281,437.01358289216995,437.0149414234014,437.01503460543967,7130275.593674163,353745.4498562606,14.206329571908691,-1,0.213223873041977,0.7767939803665782,0.0,0.4660763882199469,17.0,0.47619047619047616,0.5238095238095238,O11,de-protonated,0.0,,C21 H10 O11,21.0,10.0,11.0,,,,,,
1120,1285,436.0870583407912,436.0884141550618,436.0885339000227,2294601.3743237224,354496.6997985026,4.571753634420188,-1,0.27458864792238075,0.6577812039005086,0.0,0.3946687223403052,11.0,1.0,0.5789473684210527,N1 O11,de-protonated,0.0,,C19 H19 O11 N1,19.0,19.0,11.0,,1.0,,,,
1121,1287,435.2011004366915,435.2024536526572,435.2024414559826,6114874.569363093,355218.69993668486,12.183249059871482,-1,-0.028025289970850315,0.9956460788171526,0.0,0.5973876472902916,8.0,1.391304347826087,0.34782608695652173,O8,de-protonated,0.0,,C23 H32 O8,23.0,32.0,8.0,,,,,,
1122,1289,435.1646035706944,435.1659566796171,435.1660559465983,10699456.73886449,355248.1999070689,21.317550307247544,-1,0.22811287742758052,0.8191860498019263,0.9874804686572017,0.8865038173440365,9.0,1.2727272727272727,0.4090909090909091,O9,de-protonated,0.0,,C22 H28 O9,22.0,28.0,9.0,,,,,,
1123,1290,435.1282654694178,435.1296184717626,435.129670437214,9240223.206197996,355278.1998573396,18.41017986762073,-1,0.11942520788345543,0.9571660320869967,0.990436108551945,0.970474062672976,10.0,1.1428571428571428,0.47619047619047616,O10,de-protonated,0.0,,C21 H24 O10,21.0,24.0,10.0,,,,,,
1124,1291,435.0919704403636,435.0933233362564,435.0932849278297,12287879.198956398,355307.4498365558,24.48231619476912,-1,-0.08827630308326942,0.9561031800882777,0.9754801163432831,0.9638539545902798,11.0,1.0,0.55,O11,de-protonated,0.0,,C20 H20 O11,20.0,20.0,11.0,,,,,,
1125,1292,435.0708205695554,435.0721734034162,435.07215555973033,4536349.0371363135,355324.69986718986,9.038201767676878,-1,-0.04101316439377461,0.9906986407989312,0.0,0.5944191844793587,16.0,0.6956521739130435,0.391304347826087,O9,de-protonated,0.0,,C23 H16 O9,23.0,16.0,9.0,,,,,,
1126,1293,435.0555497230456,435.05690251211723,435.05689941844537,14665458.577411896,355337.199902887,29.219394837799214,-1,-0.007110959206940363,0.9887864139666569,0.9951212815803872,0.991320361012149,12.0,0.8421052631578947,0.631578947368421,O12,de-protonated,0.0,,C19 H16 O12,19.0,16.0,12.0,,,,,,
1127,1294,435.0343574632969,435.0357101902119,435.03577005034595,9240543.787290065,355354.4498063417,18.410818591971367,-1,0.13759818888347086,0.4500790850345602,0.8066430772742825,0.5927046819304491,17.0,0.5454545454545454,0.45454545454545453,O10,de-protonated,0.0,,C22 H12 O10,22.0,12.0,10.0,,,,,,
1128,1295,435.01903640138755,435.02038908336596,435.0205139090611,4514934.2138230745,355367.44988375105,8.995534968376445,-1,0.2869420892748787,0.6329138884351789,0.0,0.37974833306110733,13.0,0.6666666666666666,0.7222222222222222,O13,de-protonated,0.0,,C18 H12 O13,18.0,12.0,13.0,,,,,,
1129,1296,434.99792477790015,434.99927739795805,434.99938454096167,4419020.213890452,355384.69982888637,8.8044363389193,-1,0.24630610392876165,0.7138822796858704,0.0,0.4283293678115222,18.0,0.38095238095238093,0.5238095238095238,O11,de-protonated,0.0,,C21 H8 O11,21.0,8.0,11.0,,,,,,
1130,1299,434.07147104879687,434.07282095139806,434.0728838355447,2302412.0751658045,356143.19991635805,4.587315640249058,-1,0.14487001834352572,0.8899444494725011,0.0,0.5339666696835006,12.0,0.8947368421052632,0.5789473684210527,N1 O11,de-protonated,0.0,,C19 H17 O11 N1,19.0,17.0,11.0,,1.0,,,,
1131,1301,433.2217330041545,433.2230804140356,433.2231769008889,3421840.02270451,356841.69985676976,6.817658934251459,-1,0.22271858579887976,0.759135206071272,0.0,0.4554811236427632,8.0,1.4166666666666667,0.2916666666666667,O7,de-protonated,0.0,,C24 H34 O7,24.0,34.0,7.0,,,,,,
1132,1303,433.1853634008273,433.1867107040116,433.1867913915046,7328512.784478216,356871.69982981967,14.601296474516245,-1,0.18626489677349198,0.8246898991164162,0.0,0.4948139394698497,9.0,1.3043478260869565,0.34782608695652173,O8,de-protonated,0.0,,C23 H30 O8,23.0,30.0,8.0,,,,,,
1133,1304,433.1490773496295,433.1504245463615,433.1504058821203,8964770.954502815,356901.1997926969,17.861370019039594,-1,-0.04308951559144532,0.9150193350964664,0.9957812015055197,0.9473240816600877,10.0,1.1818181818181819,0.4090909090909091,O9,de-protonated,0.0,,C22 H26 O9,22.0,26.0,9.0,,,,,,
1134,1305,433.11271004451174,433.11405713455264,433.114020372736,7976724.560398399,356931.1998827527,15.892790751299055,-1,-0.08487791881592623,0.9607666948531837,0.0,0.5764600169119102,11.0,1.0476190476190477,0.47619047619047616,O10,de-protonated,0.0,,C21 H22 O10,21.0,22.0,10.0,,,,,,
1135,1306,433.0973671355145,433.0987141805436,433.09876423145107,2735583.638380144,356944.19995419064,5.450364747868585,-1,0.11556465085802983,0.9284901638643211,0.0,0.5570940983185927,7.0,1.2941176470588236,0.7647058823529411,O13,de-protonated,0.0,,C17 H22 O13,17.0,22.0,13.0,,,,,,
1136,1307,433.07619906261704,433.0775460455448,433.0776348633517,12544863.526784401,356961.1998527128,24.994330633478747,-1,0.2050851850746059,0.8361884570694152,0.9998156350315407,0.9016393282542654,12.0,0.9,0.55,O11,de-protonated,0.0,,C20 H18 O11,20.0,18.0,11.0,,,,,,
1137,1308,433.06091124856874,433.0622581866461,433.0623787220668,4270733.659654492,356974.19993177487,8.508990863792405,-1,0.27833269900189056,0.6502594507441276,0.0,0.39015567044647653,8.0,1.125,0.875,O14,de-protonated,0.0,,C16 H18 O14,16.0,18.0,14.0,,,,,,
1138,1309,433.0550076609518,433.05635458170957,433.05650549525234,5838869.509645936,356978.69989336556,11.63333779903117,-1,0.34848464542890584,0.5093217872356853,0.0,0.3055930723414112,17.0,0.6086956521739131,0.391304347826087,O9,de-protonated,0.0,,C23 H14 O9,23.0,14.0,9.0,,,,,,
1139,1310,433.03978816336036,433.04113503946803,433.0412493539674,13635779.970643936,285593.15994813363,27.167867733592043,-1,0.26398062427681435,0.755720444132231,0.962662065565583,0.8384970927055718,13.0,0.7368421052631579,0.631578947368421,O12,de-protonated,0.0,,C19 H14 O12,19.0,14.0,12.0,,,,,,
1140,1311,433.0187358446762,433.02008265902174,433.02011998586795,8271731.540922709,357008.9497797306,16.480561355153434,-1,0.0862011820893914,0.9595591157768832,0.0,0.57573546946613,18.0,0.45454545454545453,0.45454545454545453,O10,de-protonated,0.0,,C22 H10 O10,22.0,10.0,10.0,,,,,,
1141,1312,433.0034625117076,433.0048092812449,433.0048638445831,2393856.72294874,285617.1599707885,4.769509552240905,-1,0.1260109129625962,0.9155637540311473,0.0,0.5493382524186884,14.0,0.5555555555555556,0.7222222222222222,O13,de-protonated,0.0,,C18 H10 O13,18.0,10.0,13.0,,,,,,
1142,1313,432.09234436786966,432.09368846425025,432.093619280451,2011951.2585656282,286219.3599243871,4.008602793299821,-1,-0.16011298520034076,0.8672541952551523,0.0,0.5203525171530914,12.0,0.95,0.5,N1 O10,de-protonated,0.0,,C20 H19 O10 N1,20.0,19.0,10.0,,1.0,,,,
1143,1315,432.0559024011033,432.0572463905592,432.0572337710667,2218126.9249480804,357804.19993879966,4.4193862795560275,-1,-0.02920791858662448,0.9952717551318623,0.0,0.5971630530791173,13.0,0.7894736842105263,0.5789473684210527,N1 O11,de-protonated,0.0,,C19 H15 O11 N1,19.0,15.0,11.0,,1.0,,,,
1144,1317,431.35181144890464,431.3531533723832,431.3530688739481,3722621.8174545844,358388.19984662894,7.416935252440433,-1,-0.19589158212156582,0.8080056907501124,0.0,0.4848034144500674,5.0,1.7142857142857142,0.10714285714285714,O3,de-protonated,0.0,,C28 H48 O3,28.0,48.0,3.0,,,,,,
1145,1318,431.2273032440934,431.22864480221455,431.2286562045103,2945293.328213444,358491.6999248481,5.868189406825344,-1,0.026441414726097904,0.9961233757356323,0.0,0.5976740254413794,4.0,1.7142857142857142,0.42857142857142855,O9,de-protonated,0.0,,C21 H36 O9,21.0,36.0,9.0,,,,,,
1146,1319,431.22482545914033,431.22616700999066,431.2261542810658,2724670.5877025053,286795.15988147544,5.428621633941963,-1,-0.02951797964379629,0.9951710795612744,0.0,0.5971026477367646,8.0,1.44,0.16,S1 O4,de-protonated,0.0,,C25 H36 O4 S1,25.0,36.0,4.0,1.0,,,,,
1147,1321,431.206229759406,431.20757125568855,431.20752683641086,3942963.4384947517,358509.2000039752,7.855942924132999,-1,-0.103011369053036,0.942752113635718,0.0,0.5656512681814307,9.0,1.3333333333333333,0.2916666666666667,O7,de-protonated,0.0,,C24 H32 O7,24.0,32.0,7.0,,,,,,
1148,1322,431.1909525972455,431.1922940486981,431.19227069512596,2746612.4097144497,358521.9499103868,5.472338423119983,-1,-0.05416046096718223,0.983835648636586,0.0,0.5903013891819516,5.0,1.6,0.5,O10,de-protonated,0.0,,C20 H32 O10,20.0,32.0,10.0,,,,,,
1149,1324,431.1697979097781,431.1711392991534,431.1711413270266,6101996.119548986,358539.9499392388,12.157590093393832,-1,0.004703174612168256,0.9998771194869146,0.0,0.5999262716921487,10.0,1.2173913043478262,0.34782608695652173,O8,de-protonated,0.0,,C23 H28 O8,23.0,28.0,8.0,,,,,,
1150,1325,431.15448773221084,431.15582907665924,431.1558851857417,3640178.823524806,478069.93326738017,7.252676195791855,-1,0.13013641785749752,0.9102044446142666,0.0,0.5461226667685599,6.0,1.4736842105263157,0.5789473684210527,O11,de-protonated,0.0,,C19 H28 O11,19.0,28.0,11.0,,,,,,
1151,1326,431.13329419462826,431.134635476885,431.1347558176423,5849012.543427301,358569.950075525,11.653546734697683,-1,0.27912562294679755,0.6486645819178223,0.0,0.38919874915069336,11.0,1.0909090909090908,0.4090909090909091,O9,de-protonated,0.0,,C22 H24 O9,22.0,24.0,9.0,,,,,,
1152,1327,431.1180373839817,431.1193786214679,431.1194996763574,4381666.507992729,358582.9500119769,8.730012980418824,-1,0.2807919604880364,0.6453109940430323,0.0,0.3871865964258194,7.0,1.3333333333333333,0.6666666666666666,O12,de-protonated,0.0,,C18 H24 O12,18.0,24.0,12.0,,,,,,
1153,1328,431.0969809869175,431.0983221626143,431.098370308258,8735871.783795575,358600.44975842023,17.40531232322085,-1,0.1116813400484122,0.9330533502022252,0.0,0.5598320101213351,12.0,0.9523809523809523,0.47619047619047616,O10,de-protonated,0.0,,C21 H20 O10,21.0,20.0,10.0,,,,,,
1154,1329,431.08175153807457,431.0830926690808,431.0831141669731,6750718.315323575,286890.3599103443,13.450101328438143,-1,0.04986948349886634,0.9862785350554448,0.0,0.5917671210332669,8.0,1.1764705882352942,0.7647058823529411,O13,de-protonated,0.0,,C17 H20 O13,17.0,20.0,13.0,,,,,,
1155,1330,431.07595956240135,431.0773006764112,431.0772409401586,2454464.879834967,358617.94986426,4.890264976089539,-1,-0.13857435955248112,0.8988109845785186,0.0,0.5392865907471112,17.0,0.6666666666666666,0.3333333333333333,O8,de-protonated,0.0,,C24 H16 O8,24.0,16.0,8.0,,,,,,
1156,1331,431.0606947859087,431.06203585512424,431.0619847988737,14502507.671142323,358630.6998982742,28.894732172507492,-1,-0.1184429440020054,0.9570394729174226,0.9788095276173172,0.9657474947973804,13.0,0.8,0.55,O11,de-protonated,0.0,,C20 H16 O11,20.0,16.0,11.0,,,,,,
1157,1332,431.04545173273715,431.0467927572221,431.04672865758874,6349493.742662844,358642.9499603141,12.650703263569032,-1,-0.1487069245001846,0.8843926300576755,0.0,0.5306355780346053,9.0,1.0,0.875,O14,de-protonated,0.0,,C16 H16 O14,16.0,16.0,14.0,,,,,,
1158,1333,431.0395438112745,431.0408848184226,431.04085543077423,4766370.59594378,358648.1998553949,9.49649570458475,-1,-0.06817833629060761,0.9745067742432888,0.0,0.5847040645459732,18.0,0.5217391304347826,0.391304347826087,O9,de-protonated,0.0,,C23 H12 O9,23.0,12.0,9.0,,,,,,
1159,1334,431.02427620807384,431.02561717041914,431.0255992894894,10088303.443985594,358660.9498965014,20.09989118426635,-1,-0.04148461202843821,0.4952422996836339,0.8284876905041023,0.6285404560118213,14.0,0.631578947368421,0.631578947368421,O12,de-protonated,0.0,,C19 H12 O12,19.0,12.0,12.0,,,,,,
1160,1336,430.0765101318952,430.0778483128481,430.077969215973,2094460.9449833662,359450.9498963378,4.172994727766581,-1,0.2811190842598843,0.644652344336434,0.0,0.3867914066018604,13.0,0.85,0.5,N1 O10,de-protonated,0.0,,C20 H17 O10 N1,20.0,17.0,10.0,,1.0,,,,
1161,1339,429.2115569743462,429.21289261664094,429.2130061400323,2559040.7384374896,360175.69993874116,5.09862145446897,-1,0.26449196488630644,0.67797528696656,0.0,0.406785172179936,5.0,1.619047619047619,0.42857142857142855,O9,de-protonated,0.0,,C21 H34 O9,21.0,34.0,9.0,,,,,,
