m/z,intensity,formula
385.1657488908917,23698034.575491812,C22H26O6
385.15058477567476,90145113.41688813,C18H26O9
385.12931061181587,45183496.43578501,C21H22O7
385.11383465726857,176231846.0388503,C17H22O10
385.0926120772219,52107235.63720962,C20H18O8
385.0774843756095,122356698.17357405,C16H18O11
385.0598808991029,4409570.091126608,C16H18O9S1
385.05662668806707,39744938.9817451,C19H14O9
385.0414039320099,30169882.27341951,C15H14O12
385.02339579394993,3660314.46372743,C15H14O10S1
385.0200803493596,20750701.26222565,C18H10O10
384.12994655969203,5624163.697307147,C17H23N1O9
384.10634993806053,3318095.2248189887,C24H19N1O2S1
384.09378009879975,9273265.9184869,C16H19N1O10
384.07231456482606,4043321.4620407964,C19H15N1O8
384.0512940112635,3329045.7353772307,C22H11N1O6
383.20734937668647,9232858.845580775,C20H32O7
383.18643811679743,5381274.234958749,C23H28O5
383.1712810385023,77721995.77687182,C19H28O8
383.1500742429104,15138347.145189373,C22H24O6
383.1346347231507,344285034.49407196,C18H24O9
383.1133506586157,26434668.38255011,C21H20O7
383.09817337732414,257837014.68523777,C17H20O10
383.0806592476072,4318085.569647599,C17H20O8S1
383.0773106801136,22198401.282797188,C20H16O8
383.0621464895519,108921409.31396961,C16H16O11
383.04432855291043,3620804.711277932,C16H16O9S1
383.0408677263365,21381357.95473269,C19H12O9
383.02537689590514,21009614.460002195,C15H12O12
382.15083403315305,4031399.275658373,C18H25N1O8
382.11433832519947,10059355.10414773,C17H21N1O9
382.10863341470366,6337576.570423557,C24H17N1O4
382.07206584311837,7089254.5961571075,C23H13N1O5
382.04177510599396,3900628.4710583054,C15H13N1O11
381.23173832864506,88627262.94525193,C18H38O6S1
381.1918324381079,36260864.81136029,C20H30O7
381.15526555325727,300276872.49639386,C19H26O8
381.1343942796003,8704651.030103507,C22H22O6
381.1192188616027,386252762.1883114,C18H22O9
381.09805477778605,9440111.891217778,C21H18O7
381.09397594833666,4256675.238694311,C16H18N2O9
381.0826049693248,219633562.8398819,C17H18O10
381.06132888086483,15506139.92782454,C20H14O8
381.04614481916883,89959365.54157768,C16H14O11
381.02865358124416,3053275.402580779,C16H14O9S1
381.02530055244074,9170863.07140466,C19H10O9
381.01012032634935,8775829.214962423,C15H10O12
380.1349050412548,9350460.277313203,C18H23N1O8
380.12936869773426,7013715.286509926,C25H19N1O3
380.09885631568466,12065633.218811639,C17H19N1O9
380.07486685516653,10212797.52085498,C24H15N1O2S1
380.0621271996185,13421175.264456658,C16H15N1O10
380.0564466123702,13326392.634467794,C23H11N1O5
379.2126751565617,6411499.691036176,C21H32O6
379.17626042857785,110277174.0572781,C20H28O7
379.1395793967048,437588178.7161028,C19H24O8
379.1186246329193,4049848.19814221,C22H20O6
379.1147189288548,5001224.379513764,C17H20N2O8
379.1066391352711,5226822.972262883,C15H24O9S1
379.1035522037655,280130052.52862597,C18H20O9
379.0824057791219,5227701.982457123,C21H16O7
379.0784744069516,5129914.680523206,C16H16N2O9
379.0670218018526,157444848.02003914,C17H16O10
379.03045458904023,64598419.91809939,C16H12O11
379.0097209509151,3176674.407522073,C19H8O9
378.15564281136795,3553029.718930864,C19H25N1O7
378.11936441238936,10198579.960263446,C18H21N1O8
378.083152552114,12950062.63759434,C17H17N1O9
378.05907911702644,19257547.953918725,C24H13N1O2S1
378.0407694439062,16325038.042081935,C23H9N1O5
377.197077836339,22145971.507158477,C21H30O6
377.1603329708583,176796148.402001,C20H26O7
377.12418967845707,307262023.7906762,C19H22O8
377.09103479391985,6335528.274659754,C15H22O9S1
377.08787494208923,147630792.39177182,C18H18O9
377.0724358511055,4216885.961361241,C14H18O12
377.06649964548353,4473327.410829,C21H14O7
377.06251666757737,6221929.621394287,C16H14N2O9
377.05115418829837,142145044.7422169,C17H14O10
377.03024038175664,3457302.298180388,C20H10O8
377.01519157763227,21576975.333091382,C16H10O11
376.14015173137864,4472599.535179549,C19H23N1O7
376.1038493769544,8407749.944081705,C18H19N1O8
376.06157084692455,15568520.708516622,C24H11N1O4
376.04361651996527,15819433.811292853,C24H11N1O2S1
376.0311469795554,4482535.0041669635,C16H11N1O10
375.18112608880085,43543425.782820545,C21H28O6
375.166086357539,4359621.660880877,C17H28O9
375.14507523656107,124330009.23680943,C20H24O7
375.1297128524684,9572665.501502914,C16H24O10
375.1083658047365,176311708.6652213,C19H20O8
375.08331588856265,5535602.480388452,C17H16N2O8
375.0720958827022,95887515.45210718,C18H16O9
375.05702809983376,9344937.509206729,C14H16O12
375.03591095994295,65623238.75263002,C17H12O10
374.1187327392193,3194409.634818108,C26H17N1O2
374.088284559948,8657106.569516279,C18H17N1O8
374.0516095671193,8179227.387728406,C17H13N1O9
374.0459555527915,11414505.726498906,C24H9N1O4
373.2021113958145,5669287.640661055,C22H30O5
373.186683466149,4143456.65096301,C18H30O8
373.1654287349133,44899060.45076707,C21H26O6
373.1502697531409,19261108.14738036,C17H26O9
373.12942483449126,77956287.50062113,C20H22O7
373.11419335625277,56295728.87453652,C16H22O10
373.0961199194704,4257728.509835704,C16H22O8S1
373.09279715929495,69583726.3960378,C19H18O8
373.07737846820464,49064606.74107867,C15H18O11
373.0563791527795,75321876.34207001,C18H14O9
373.0413490809051,14780409.198137432,C14H14O12
373.02027113766485,25556320.755222652,C17H10O10
372.09366254038207,4536636.453750291,C15H19N1O10
372.0726455957121,5750758.710499677,C18H15N1O8
371.2439398089293,5579580.820743786,C20H36O6
371.17091371320646,28096021.50429908,C18H28O8
371.15005762229606,28683960.11478927,C21H24O6
371.1349137867082,103660747.3526652,C17H24O9
371.1136639881456,38553260.40065487,C20H20O7
371.09818678619934,173897105.11620516,C16H20O10
371.0804221865566,4351665.077585128,C16H20O8S1
371.0769978495079,45876335.94767046,C19H16O8
371.0619019415105,69280503.42298068,C15H16O11
371.0443277075053,3445209.0710470034,C15H16O9S1
371.0410114714507,33595268.56005102,C18H12O9
371.0257047725494,11787707.864563022,C14H12O12
371.00428086319585,8518947.430794908,C17H8O10
370.1144280471686,5494293.390076156,C16H21N1O9
370.0906567262676,3375502.3697563917,C23H17N1O2S1
370.07789490856777,6468901.052000963,C15H17N1O10
369.19187878994967,12807836.875955727,C19H30O7
369.1709226692798,7108190.7849560045,C22H26O5
369.15551760350627,126754392.79515119,C18H26O8
369.13411087010724,16974602.402395412,C21H22O6
369.11888091314114,339611841.30814654,C17H22O9
369.09799140739534,20463066.596480876,C20H18O7
369.08284933584014,157267214.51181242,C16H18O10
369.0616251372725,19754068.48975339,C19H14O8
369.0461918701403,78570692.72954665,C15H14O11
369.02501044600234,16597937.231434071,C18H10O9
369.00991571922435,4288706.8470795145,C14H10O12
368.1350696108594,5997794.688351266,C17H23N1O8
368.1293919376104,4625698.357774029,C24H19N1O3
368.09851689207534,11976470.308208533,C16H19N1O9
368.0929528005692,6297372.257396756,C23H15N1O4
368.0750295095341,7021156.678029859,C23H15N1O2S1
368.06252117544244,7376270.765194741,C15H15N1O10
367.21590338206806,4620599.885379499,C17H36O6S1
367.2124743802244,5320327.457991396,C20H32O6
367.1794012126225,3253053.44797946,C16H32O7S1
367.1761222661803,54822338.189952016,C19H28O7
367.1552898641591,4308091.140311047,C22H24O5
367.13996811984566,313199486.8409876,C18H24O8
367.11857903346714,6861759.293544795,C21H20O6
367.1145138033976,3225354.0060619367,C16H20N2O8
367.1032099098266,370353638.6253835,C17H20O9
367.08230787084756,9584928.897608912,C20H16O7
367.0783332049014,3832012.1055060425,C15H16N2O9
367.0672197254441,124534987.20432086,C16H16O10
367.0460396409697,10407077.399316175,C19H12O8
367.03056556285486,47661328.481798016,C15H12O11
366.15602813491785,3084849.7326270645,C18H25N1O7
366.11926661892784,10421597.1326971,C17H21N1O8
366.11360550561136,9231095.139932608,C24H17N1O3
366.0830413631243,10288061.83852347,C16H17N1O9
366.05944443239156,11587562.50341553,C23H13N1O2S1
366.0467241993022,5628084.3492918275,C15H13N1O10
366.0409921712598,8771253.020632274,C22H9N1O5
365.2365884016005,7088673.399742777,C18H38O5S1
365.196746879429,19216007.082285598,C20H30O6
365.1638946723974,4614871.144468684,C16H30O7S1
365.16076342559575,156864309.52302822,C19H26O7
365.12393311337325,361865025.21742135,C18H22O8
365.10293162932396,4908768.915869871,C21H18O6
365.099023815364,6435559.341322268,C16H18N2O8
365.09098830139084,4371033.20011582,C14H22O9S1
365.08790282802994,189480778.63491422,C17H18O9
365.06680762874265,5143135.901399333,C20H14O7
365.05133786807863,117265460.58007412,C16H14O10
365.0148768380657,18734676.635813218,C15H10O11
364.1343193288606,4735973.419798604,C25H19N1O2
364.1038980508481,10786242.415722737,C17H19N1O8
364.0672848818084,11126141.008228458,C16H15N1O9
364.06160205479654,12697536.29984912,C23H11N1O4
364.0309316997196,4280127.94650284,C15H11N1O10
363.2211445533091,8457665.718714181,C18H36O5S1
363.18118208158717,41635282.69975028,C20H28O6
363.14485618167174,241400095.21003684,C19H24O7
363.11176921318673,4070225.1913712234,C15H24O8S1
363.10863338941425,189059849.05072552,C18H20O8
363.0832336623867,8670773.9271417,C16H16N2O8
363.07193084754226,154520750.06458467,C17H16O9
363.03594409719653,76845977.08080865,C16H12O10
362.12437449336704,5534280.221399093,C18H21N1O7
362.1186655016092,4426228.703103634,C25H17N1O2
362.0881154311864,10894801.37749307,C17H17N1O8
362.05177843227597,8524983.97094857,C16H13N1O9
362.0461039383859,14687279.964577738,C23H9N1O4
361.2022457848688,4642684.617294034,C21H30O5
361.1654749098148,77141378.94931446,C20H26O6
361.12927616569624,123345811.88285597,C19H22O7
361.11418398691046,9613007.91082451,C15H22O10
361.09620767710936,4936534.540811884,C15H22O8S1
361.0928952138861,116212228.74380274,C18H18O8
361.0675495977952,5613246.674011468,C16H14N2O8
361.0563271565585,114447431.64469288,C17H14O9
361.0412753814991,4882182.360303047,C13H14O12
361.02022073402713,30044699.781211995,C16H10O10
360.1031507336451,4127341.695656299,C25H15N1O2
360.0726140759416,10355892.89587389,C17H15N1O8
360.03025533382106,12718339.4374879,C23H7N1O4
359.18621512224985,9434002.236785727,C21H28O5
359.15004166721167,56811952.53992267,C20H24O6
359.1349300808867,25079138.992271386,C16H24O9
359.1168678976833,3144120.73993036,C16H24O7S1
359.1136301948546,84386119.37588148,C19H20O7
359.0981526062643,62787954.99447681,C15H20O10
359.08045453402235,4632500.973126354,C15H20O8S1
359.0770843673405,64208114.95447241,C18H16O8
359.0620704336738,27378541.330571402,C14H16O11
359.04101774932496,54013756.06155658,C17H12O9
359.02555252170777,4416040.719101208,C13H12O12
358.1145507994969,3148165.6319204494,C15H21N1O9
358.09313040216813,4554198.477472802,C18H17N1O7
358.08744455115567,3087424.461049562,C25H13N1O2
358.0777857757388,4348328.45730499,C14H17N1O10
358.0567139871805,5687967.138292385,C17H13N1O8
357.1920255844155,5836797.839739492,C18H30O7
357.170727146297,10136557.02362487,C21H26O5
357.1552747474069,39723733.42276919,C17H26O8
357.1342037944697,43124775.571319364,C20H22O6
357.11914870312955,142941920.8160828,C16H22O9
357.09808971797975,38602277.4351277,C19H18O7
357.08265552999467,131292120.28116056,C15H18O10
357.06479905163883,5137431.959049696,C15H18O8S1
357.0613386800493,45447973.19455026,C18H14O8
357.0461818941801,41725031.840010256,C14H14O11
357.0253487600853,27750278.447766285,C17H10O9
356.1349020176657,3516097.9368601893,C16H23N1O8
356.0988870798914,6821389.42647669,C15H19N1O9
356.0774080537461,4066033.48655172,C18H15N1O7
356.0564006623785,3746096.31611536,C21H11N1O5
355.19502882510477,4296940.590032278,C19H32O4S1
355.1762201889079,26372368.648192238,C18H28O7
355.1397246064307,234456805.98771957,C17H24O8
355.11886277735704,17501397.140185755,C20H20O6
355.1035613279642,268152235.9230604,C16H20O9
355.0881679455533,3203360.381085457,C12H20O12
355.0821932551611,23782025.524245787,C19H16O7
355.0668569129876,160920491.4072454,C15H16O10
355.0459380901535,19073076.293562006,C18H12O8
355.0308272771783,36441962.69269186,C14H12O11
355.01299628735427,3165296.9980112603,C14H12O9S1
355.00958048394966,7580716.233853591,C17H8O9
354.11959934870407,7033480.394875077,C16H21N1O8
354.077194717275,9344587.733710093,C22H13N1O4
354.05926324967515,8652149.379114397,C22H13N1O2S1
354.0468633729719,5137710.0557150645,C14H13N1O10
353.2155880053448,6387571.192453178,C20H34O3S1
353.20009847686487,320394825.6487653,C16H34O6S1
353.1790569400813,3444354.4567300724,C19H30O4S1
353.16068891938795,232542573.4916302,C18H26O7
353.1395854164356,4820707.965992509,C21H22O5
353.1240449258895,546443337.0755665,C17H22O8
353.1028653306289,9722995.979344213,C20H18O6
353.09893820154537,4129446.7089593625,C15H18N2O8
353.08778200378595,249429618.73952538,C16H18O9
353.0668305943273,11546840.688905893,C19H14O7
353.05143516902666,115156697.04504356,C15H14O10
353.01489436071546,21372527.180733908,C14H10O11
352.13434276412755,5553055.771582615,C24H19N1O2
352.1039498922396,13897172.276649442,C16H19N1O8
352.0615218584889,17385127.714884177,C22H11N1O4
352.0435091389817,17987113.18928658,C22H11N1O2S1
351.2210081837643,31033810.56312767,C17H36O5S1
351.1810488736067,52459907.2661083,C19H28O6
351.1481611560577,17609977.53956202,C15H28O7S1
351.1450537107213,308612648.1400855,C18H24O7
351.11968383398164,3305462.1049978295,C16H20N2O7
351.10831655173735,400493139.11986023,C17H20O8
351.0872832532531,5611709.990569177,C20H16O6
351.08334079387924,6278964.000764542,C15H16N2O8
351.0753321029016,3393245.947411378,C13H20O9S1
351.0722269893717,170648610.00631174,C16H16O9
351.0511355544198,5778795.603733941,C19H12O7
351.03564758017467,110730847.46856345,C15H12O10
351.014464932689,5150454.754013323,C18H8O8
350.99940819933283,8169743.104995847,C14H8O11
350.12457266229995,7898988.931424626,C17H21N1O7
350.08807353083535,14759089.85738513,C16H17N1O8
350.0823778203525,16148920.08041373,C23H13N1O3
350.0517059820435,9792153.520060299,C15H13N1O9
350.0462057252947,19772807.73478534,C22H9N1O4
350.0281149979436,14605928.809456956,C22H9N1O2S1
349.165796761595,82168823.57936695,C19H26O6
349.1290347568192,338687392.5284292,C18H22O7
349.10412581300625,6261613.895585249,C16H18N2O7
349.0961570229322,4136800.346958702,C14H22O8S1
349.0930133577378,207023372.06107974,C17H18O8
349.0717329638964,3406024.714210403,C20H14O6
349.0676898683407,4869262.425557923,C15H14N2O8
349.05628014084937,148663581.8452154,C16H14O9
349.03529755801407,3687918.9755334975,C19H10O7
349.02020811484897,46756302.61343835,C15H10O10
348.1030782885897,9242332.003677905,C24H15N1O2
348.0726388123745,12962621.88740304,C16H15N1O8
348.03028297998685,18298940.530482046,C22H7N1O4
348.01232013003994,5272431.882849029,C22H7N1O2S1
347.186174073175,17602692.24760218,C20H28O5
347.1501544332592,92977948.89373007,C19H24O6
347.1348172179945,5057185.606470269,C15H24O9
347.1134173798397,186549130.40655687,C18H20O7
347.09818968252546,9617329.05312365,C14H20O10
347.088511021705,4454325.913107522,C16H16N2O7
347.0805833126283,3532207.4613138265,C14H20O8S1
347.0773423197489,117710302.55948067,C17H16O8
347.06208234040037,8771097.842522405,C13H16O11
347.0406728302517,87805245.52658883,C16H12O9
347.00451164751047,13062084.414500166,C15H8O10
346.0931802123501,8684131.451832477,C17H17N1O7
346.0568025562645,10242043.944223017,C16H13N1O8
346.0511196411486,15499954.038683735,C23H9N1O3
345.1917191478618,10939594.272668662,C17H30O7
345.17084761594066,20982492.538993414,C20H26O5
345.1556109608037,7552676.853816075,C16H26O8
345.1342120833206,85339292.20972316,C19H22O6
345.11889334008504,40445342.26107522,C15H22O9
345.1013389913652,4007000.337176256,C15H22O7S1
345.0980690439808,77136627.80243862,C18H18O7
345.08287476344634,42247462.8327377,C14H18O10
345.0614355992787,61959234.5712057,C17H14O8
345.0460892457877,22343246.03271219,C13H14O11
345.0252625721198,40820476.594896875,C16H10O9
344.9886574311886,3060904.5238361745,C15H6O10
344.09880937988464,3423354.989872965,C14H19N1O9
344.0717607846492,5424376.422964469,C24H11N1O2
344.041254989132,4765095.3425846035,C16H11N1O8
343.2127652464267,7593042.741934162,C18H32O6
343.15507997141395,15306725.728269521,C20H24O5
343.1400107560377,58385163.435876615,C16H24O8
343.1186675300646,34592182.67163033,C19H20O6
343.1032210583274,168279402.11790842,C15H20O9
343.0857421341284,3996369.5645299633,C15H20O7S1
343.08231017824977,42811945.30054025,C18H16O7
343.06720247213536,79578586.74609944,C14H16O10
343.0459028766057,37334261.94669467,C17H12O8
343.0304507341888,24120728.81074372,C13H12O11
343.00948064955816,12339902.96474815,C16H8O9
342.1193820730054,3723242.8540159115,C15H21N1O8
342.0830193947806,5667204.558131253,C14H17N1O9
342.07724827730857,3639497.7005716525,C21H13N1O4
342.04666343912703,3674266.556882082,C13H13N1O10
341.2695679631211,3476542.2062501437,C20H38O4
341.1968044986557,31575571.536737114,C18H30O6
341.1790135352772,9732038.025915539,C18H30O4S1
341.1756745940075,3046585.2406123905,C21H26O4
341.16064141125673,42985335.09220071,C17H26O7
341.1395519837239,9961069.146757247,C20H22O5
341.1240852701282,289602260.23975664,C16H22O8
341.1087282039442,68021249.26968667,C12H22O11
341.10288272974526,16177932.0031993,C19H18O6
341.0878239986565,219149381.61810818,C15H18O9
341.06679176974507,18943076.209808912,C18H14O7
341.05129965391353,79953952.23198168,C14H14O10
341.0335795608752,3728808.427386089,C14H14O8S1
341.0300832631744,21152612.756184187,C17H10O8
341.0150554723626,12413165.585641595,C13H10O11
340.10361645098305,11515757.936165955,C15H19N1O8
340.09793475788143,10356331.869500553,C22H15N1O3
340.0675124416883,9752071.198696136,C14H15N1O9
340.0463836436517,4414088.573544906,C17H11N1O7
340.043621716126,8415927.969068581,C21H11N1O2S1
339.2000442473301,312728862.0340304,C19H32O3S1
339.18140740352953,20372231.61420465,C18H28O6
339.1447744112183,219341070.10218424,C17H24O7
339.12392639024716,5848428.054612104,C20H20O5
339.10860533449966,353722736.06905895,C16H20O8
339.08320727586283,3622175.5469899382,C14H16N2O8
339.0720007851512,163620634.97217664,C15H16O9
339.0511770893789,10363173.080676926,C18H12O7
339.0357833394494,62265591.27955262,C14H12O10
338.99927269851145,5753206.225568381,C13H8O11
338.12463419777646,5661499.93699765,C16H21N1O7
338.082285245305,15319838.842636012,C22H13N1O3
338.0519291494024,7631832.920551273,C14H13N1O9
337.205537216231,93994375.38358067,C16H34O5S1
337.2022063278151,4305179.882424547,C19H30O5
337.1842821589439,6206102.402385899,C19H30O3S1
337.16544044022055,75409379.14457245,C18H26O6
337.12939021537306,259899464.17726406,C17H22O7
337.10805493057984,3252700.2667941567,C20H18O5
337.1039783864015,5085338.222644901,C15H18N2O7
337.0926503079561,308008204.7277431,C16H18O8
337.07179722460256,3576627.3397197844,C19H14O6
337.0677888672374,3316428.8835008894,C14H14N2O8
337.056654912077,133466477.89418162,C15H14O9
337.03521930620013,4307930.626666187,C18H10O7
337.01988319010417,52213579.38893245,C14H10O10
336.1030717845039,11012677.05088876,C23H15N1O2
336.07264566943985,12428166.641592713,C15H15N1O8
336.03033993179133,18084845.51759825,C21H7N1O4
336.0124165070629,4742196.575264854,C21H7N1O2S1
335.18971406525475,12859407.840490524,C16H32O5S1
335.18640066646526,14132756.134356748,C19H28O5
335.14986462559716,138299831.63894287,C18H24O6
335.1136644201962,205923605.81961212,C17H20O7
335.08844443754674,5215746.349044779,C15H16N2O7
335.0770706781262,131743877.64280595,C16H16O8
335.05598893824214,3064995.897695334,C19H12O6
335.04093737705955,88857335.11469546,C15H12O9
334.1297275105613,3595167.219944192,C17H21N1O6
334.0930773192669,10079809.402755324,C16H17N1O7
334.0568421863714,9051011.317274181,C15H13N1O8
334.05116430861784,18760795.23149678,C22H9N1O3
334.02029917019826,3155175.5622222815,C14H9N1O9
333.17084244996033,24519153.113228537,C19H26O5
333.1342638296997,118688676.30240138,C18H22O6
333.11923679757615,4165920.183192181,C14H22O9
333.09796733458523,110251382.02304545,C17H18O7
333.06155298348335,86680056.91002475,C16H14O8
333.059222099479,4561793.326043383,C20H14O3S1
333.0464592490086,4294691.018368738,C12H14O11
333.025130438602,43987339.17600368,C15H10O9
332.9888413887469,4056662.762768008,C14H6O10
332.07744709161085,6172723.549185923,C16H15N1O7
332.0717744220849,7566710.51053152,C23H11N1O2
332.0412123050535,5697295.748450696,C15H11N1O8
331.1552615996319,28799315.00920886,C19H24O5
331.1397821295895,9769404.80956295,C15H24O8
331.1185030569585,75846528.760899,C18H20O6
331.1034988229994,31182162.83489885,C14H20O9
331.08240519373624,57800238.6631434,C17H16O7
331.0668910386799,34009361.72841975,C13H16O10
331.04577963844736,49704933.264136955,C16H12O8
331.0307571397493,7045915.334798639,C12H12O11
331.009536155104,15604017.780935945,C15H8O9
330.05615195599796,6066276.116546602,C23H9N1O2
329.1759575413549,5270288.740252307,C20H26O4
329.1606468446957,10278758.517112529,C16H26O7
329.1391922087181,27786196.36183067,C19H22O5
329.1240999415307,99099939.11209467,C15H22O8
329.1031708441814,32446321.001872245,C18H18O6
329.08773481671466,127303932.8510104,C14H18O9
329.06647613858735,39246708.57875029,C17H14O7
329.05145562554725,50630057.594321504,C13H14O10
329.030383157464,28186471.554536637,C16H10O8
329.0148878851025,5170999.228330306,C12H10O11
328.9937651529067,3743432.500625583,C15H6O9
328.0979317106509,3344690.7117364,C21H15N1O3
328.0824901348742,3165865.4119060035,C17H15N1O6
328.06750307698655,4383178.249140738,C13H15N1O9
328.04625458198865,3493977.4542110637,C16H11N1O7
328.04053373970436,3992930.2138693635,C23H7N1O2
327.21784877287047,4244522.248278292,C18H32O5
327.16367474298636,6844934.201186427,C17H28O4S1
327.1603103175686,4529089.22245177,C20H24O4
327.1449957981106,62995546.51983655,C16H24O7
327.12358565166187,16308809.99606138,C19H20O5
327.10845096255895,250427135.4788915,C15H20O8
327.08754136454286,19552227.823367577,C18H16O6
327.07207166382096,136897012.1411071,C14H16O9
327.05084319771186,22333286.64294755,C17H12O7
327.03580493203276,43153169.32255028,C13H12O10
327.01467363864623,9424960.432513766,C16H8O8
326.99921506451057,3363991.311885885,C12H8O11
326.12464731828345,3921369.211471382,C15H21N1O7
326.08795950676614,9625953.11492714,C14H17N1O8
326.0824320928425,9052800.549155938,C21H13N1O3
326.0518275691118,5051829.104693044,C13H13N1O9
326.04603960633585,8377510.10226584,C20H9N1O4
325.1842771261348,1985437937.1541307,C18H30O3S1
325.1657047005406,33495044.404729135,C17H26O6
325.1291991982491,317981719.68285483,C16H22O7
325.1082498390816,6495822.038150488,C19H18O5
325.0928025569754,465885357.57115906,C15H18O8
325.07160120334896,8474268.573655365,C18H14O6
325.0565868496816,132247472.67376591,C14H14O9
325.0354071900184,7875382.211705019,C17H10O7
325.0199024170612,38728391.64001775,C13H10O10
324.108986510358,8185624.544718064,C15H19N1O7
324.0666519507076,17204297.61853887,C21H11N1O3
324.03622591677475,4318758.683930213,C13H11N1O9
323.1863172246909,8149119.629129903,C18H28O5
323.1687854215764,19227894.579321396,C18H28O3S1
323.1533269067469,5223000.908958503,C14H28O6S1
323.149884032267,99642721.42931737,C17H24O6
323.11371597661383,320881922.78717035,C16H20O7
323.0924517906609,3249203.0358867594,C19H16O5
323.08834206095895,4931411.777898418,C14H16N2O7
323.0770086866392,266385065.4352576,C15H16O8
323.0561613370095,5222846.35398342,C18H12O6
323.0409592719157,113560222.59762242,C14H12O9
323.0195479246039,3928674.4822160057,C17H8O7
323.0043215273765,25483145.665777743,C13H8O10
322.12970314581014,4086228.8915323,C16H21N1O6
322.08738856512224,18508257.056037575,C22H13N1O2
322.0569579379822,11802719.499005698,C14H13N1O8
321.2105527385574,12988962.937220866,C16H34O4S1
321.1705225059171,31635998.425154284,C18H26O5
321.13445513585214,140669225.068785,C17H22O6
321.09784122786317,183543427.36194354,C16H18O7
321.07276420827793,4312028.737427172,C14H14N2O7
321.06154342622324,111445151.50275473,C15H14O8
321.0403125485402,3354694.3606768837,C18H10O6
321.0252684471771,67821223.46664809,C14H10O9
320.1140572922529,5681481.049313117,C16H19N1O6
320.0717618930638,18142166.305205725,C22H11N1O2
320.04127012754395,7347375.3166951975,C14H11N1O8
320.03560201027955,22890730.933568627,C21H7N1O3
319.23101567302626,33503716.694067582,C17H36O3S1
319.19144693265366,3938113.0855354085,C19H28O4
319.15515918960233,40897520.76359421,C18H24O5
319.1184795355985,134570343.60036528,C17H20O6
319.1033825718442,4611999.713842043,C13H20O9
319.0824194540643,98626587.79845786,C16H16O7
319.0669482553351,7372928.134545418,C12H16O10
319.0458379853638,91678830.54114208,C15H12O8
319.02786568150725,20287733.499580022,C15H12O6S1
319.00945907139453,23154220.97698246,C14H8O9
318.06189887731813,8322347.764137917,C15H13N1O7
318.0561948829912,10544304.832676958,C22H9N1O2
318.02562560899406,5355127.86434892,C14H9N1O8
317.17579335523504,6789876.850794606,C19H26O4
317.1395098474878,37708994.44483558,C18H22O5
317.1242595542448,14762486.843485577,C14H22O8
317.1028235271215,75678992.42207061,C17H18O6
317.087747685143,30012246.169798337,C13H18O9
317.06676638699173,55885824.47134923,C16H14O7
317.0512341471266,26314258.078104816,C12H14O10
317.0302343604834,44784927.65481458,C15H10O8
316.99373373861044,6476097.515932509,C14H6O9
316.0827506959705,4434732.395635968,C16H15N1O6
316.04056049345553,9449704.161329346,C22H7N1O2
315.1602429301169,6795242.176941398,C19H24O4
315.14495242107216,17300240.6782601,C15H24O7
315.1235737640453,31162191.040273666,C18H20O5
315.1085287259489,90529921.85233352,C14H20O8
315.0874448694195,30432889.325867888,C17H16O6
315.07193301369813,94235324.15674524,C13H16O9
315.0510401851134,29317514.64333884,C16H12O7
315.0358788308596,26454102.223382454,C12H12O10
315.01442533918583,19370217.11583172,C15H8O8
314.08797828366056,5264289.1123227645,C13H17N1O8
314.08242191840986,4506885.268232373,C20H13N1O3
314.04597853943125,5393251.896335393,C19H9N1O4
313.238267492993,6913656.146795885,C18H34O4
313.1656771952261,10145270.7814798,C16H26O6
313.1444985522286,6248934.194203289,C19H22O4
313.129060181404,143238361.9691615,C15H22O7
313.1082162357308,12730267.308672145,C18H18O5
313.09293968499395,219969227.804398,C14H18O8
313.0715350626194,18620222.963450313,C17H14O6
313.05650643013814,90410184.43928467,C13H14O9
313.035405757112,15943621.366894756,C16H10O7
313.019898555624,23740078.269865762,C12H10O10
312.99904691825265,3473156.420415077,C15H6O8
312.1087160146853,4756220.099639305,C14H19N1O7
312.0723663272852,7314189.999294544,C13H15N1O8
312.0666682674082,11474833.881204994,C20H11N1O3
311.18637165661596,5033396.173474761,C17H28O5
311.16841263341075,2101819233.0254612,C17H28O3S1
311.1500891334795,43851812.10657623,C16H24O6
311.1288106143342,3923747.590829969,C19H20O4
311.11340516893443,354189789.7064574,C15H20O7
311.0925820248845,6028696.724993676,C18H16O5
311.07723927527815,183279829.14850724,C14H16O8
311.04091559292215,70007912.25837241,C13H12O9
311.0197140031781,5569240.891312855,C16H8O7
310.0933394427226,8686908.33528824,C14H17N1O7
310.05675865308694,8525246.648533424,C13H13N1O8
310.05123859916125,17922234.91289615,C20H9N1O3
309.1741727651733,309252871.88172376,C14H30O5S1
309.17085472892546,12714986.05954174,C17H26O5
309.15291574421803,17143615.62495716,C17H26O3S1
309.13417323655165,136115537.99324352,C16H22O6
309.0978793653148,240980319.19508815,C15H18O7
309.07673884324913,3688548.065200926,C18H14O5
309.06168425591994,106851052.26724242,C14H14O8
309.04038400850146,4026083.435942644,C17H10O6
309.0250411980038,59388561.34100399,C13H10O9
308.9887770185631,5542786.159885562,C12H6O10
308.077650169388,8656151.221313197,C14H15N1O7
308.0719318984315,16031657.434206014,C21H11N1O2
308.0412529374918,5530164.2296804935,C13H11N1O8
307.15835933412956,14163479.562444651,C14H28O5S1
307.1549404495379,32103708.50685775,C17H24O5
307.11880817170425,119946781.56285447,C16H20O6
