,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,18O,17O
4564,3219,312.98394985980553,312.9847769800095,,3755057.958310307,2378.9520834172486,493927.6997146005,3.1528256417075027,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4565,3220,312.9154876859548,312.9163146635373,,8347004.6417156905,5470.033311224401,395228.76001008623,7.008320659235492,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4566,3222,312.1920851531833,312.1929106234234,,5648639.036925196,3876.2554235220273,495180.9500248461,4.742716142890498,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4567,3223,312.1739738181937,312.17479925068756,,7302697.573999334,4118.752130996917,660279.2663460245,6.131498480332544,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4568,3225,312.1699634744144,312.1707888985502,,6644126.057279371,3751.9036743079246,132056.85329298224,5.578547983199014,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4569,3226,312.1671080129919,312.1679334311765,,14467472.200105699,9684.677512972503,495220.19986598054,12.14719395268901,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4570,3228,312.1557183165443,312.15654371099106,,5106999.323419524,3440.7976983565304,495238.1998260101,4.287944047155334,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4571,3231,312.1402821132683,312.1411074755435,,4293820.991815512,2856.6285458407783,495262.7000360848,3.6051824164092365,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4572,3234,312.1191284644301,312.11995378261713,,4366567.88903809,2883.94318184677,495296.6998499625,3.666262241398465,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4573,3236,312.11364009864485,312.11446540539305,,4600971.172260592,3232.6802413317014,495304.9499636457,3.863072168182359,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4574,3240,312.0373942078911,312.03821935572375,,3752781.897746836,2406.2149368452683,396340.95992217935,3.150914613386166,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4575,3243,311.170084653361,311.17090799301906,,7317300.926584245,4281.372414848284,662408.9333392319,6.1437597623142794,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4576,3248,311.1325940393081,311.1334173007853,,19359409.199839566,8197.487973243187,662489.2663010401,16.254567149484835,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4577,3249,311.12564626178226,311.1264695087708,,5798931.257089979,4181.754496967912,496878.1999526995,4.868904652028157,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4578,3254,311.1005340788435,311.10135727346335,,10126272.186452454,6954.156885771119,496917.94990945264,8.502231113024672,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4579,3256,311.08942211665936,311.0902452881062,,3783155.2303702184,2764.461807232444,496935.69999528816,3.176416702297252,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4580,3262,311.02956780436574,311.03039085098925,,4046112.5755757918,2618.633252070674,497031.69998385565,3.3972012200980166,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4581,3271,310.11660454468523,310.11742568684105,,13738715.70326821,9225.68559933066,498494.94986577483,11.535314670052303,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4582,3291,309.05845846549283,309.05927739909083,,7088067.201659656,4350.183569447358,500201.6999500689,5.951290305408325,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4583,3295,308.9748656296799,308.97568438874686,,3819829.968829908,2498.7000340055465,500336.9498883967,3.207209584085595,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4584,3296,308.9386053429641,308.93942402632166,,5811949.5355202025,4083.188010268317,500395.69990866416,4.879835072410847,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4585,3300,308.1375439859655,308.1383609963562,,10380546.769478977,6492.805953591625,501696.20001110487,8.715725401075886,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4586,3302,308.12436854546985,308.1251855283381,,7645743.03594408,5031.329242199981,501717.6998695102,6.419526665436102,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4587,3306,308.05282148336244,308.05363831677107,,3831903.4656634964,2374.3194482108797,501834.19984763383,3.2173467459682152,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4588,3308,308.04607721655634,308.04689403587605,,6050326.3456827635,4987.216068801552,501845.1999923623,5.07998125598857,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4589,3309,308.0348427948452,308.0356595906959,,4952874.938777631,3324.545376613402,501863.44994224823,4.158537972121007,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4590,3317,307.1309884729815,307.1318033801667,,4793124.53807992,3271.7048369451113,503340.4499135497,4.024408175674555,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4591,3321,307.0918870953073,307.0927019207656,,10289108.20524565,7147.103211469423,402723.7598210062,8.638951659323714,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4592,3323,307.06643149721486,307.06724626946675,,6304426.965694368,6967.547976352456,251722.84996207265,5.2933294810335045,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4593,3326,307.03316897711227,307.03398367983885,,9953735.601088868,6374.325731352053,503501.19978509436,8.357365767001692,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4594,3327,307.0269354948187,307.027750184516,,4358578.810039161,2548.4494628017615,287720.3999254801,3.659554442637142,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4595,3335,306.1450115505618,306.1458243963777,,4172691.148465646,2666.4483358526436,504961.4497302568,3.5034792522159153,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4596,3337,306.1298210174145,306.1306338314627,,10411915.840531027,6863.84856830286,504986.9498401346,8.742063532914988,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4597,3339,306.1122069994019,306.11301977661395,,4001258.7892457815,2682.5780439307473,505015.9497578165,3.359541037688326,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4598,3340,306.09340333190744,306.09421606979504,,6436068.297633208,4242.706531839274,505046.9499192768,5.403858312133641,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4599,3342,306.05559034715776,306.05640300596497,,4038903.476077619,2659.5815378025636,505109.4498975949,3.3911483085307905,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4600,3343,306.0371911898028,306.03800381013025,,5666631.489311626,3644.8241338026564,505139.44995871413,4.757822984348324,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4601,3344,306.01911686097196,306.0199294434986,,4307479.465740391,2817.7238591957,505169.19997372484,3.6166503583944327,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4602,3345,305.9752042407645,305.97601673145033,,3858691.477744032,2376.3055334860155,505241.69996729656,3.239838524341694,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4603,3346,305.2245443404922,305.2253552608605,,4127639.1352189044,2398.880026740939,506484.69986709766,3.4656526343176424,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4604,3348,305.1949986970553,305.19580955560303,,8869069.940775396,4661.577210886993,675378.5999912865,7.446657664894333,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4605,3349,305.1879869299457,305.18879777382193,,5356363.74064492,3740.4400277870104,506544.95000581426,4.497315656724696,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4606,3359,305.11540172635796,305.11621241835354,,4717629.922164238,3052.1727214124876,506665.44997121254,3.961021308277992,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4607,3362,305.0788399317441,305.0796505472337,,4536885.121216953,3311.371554222803,405381.15994866897,3.809264171808029,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4608,3364,305.0636243555758,305.06443493922626,,7442733.166148544,5495.271935582269,405401.3599611751,6.249075308861282,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4609,3368,304.9799709940504,304.9807814026477,,4806821.835635035,3166.322839201676,506890.4498425671,4.035908714796272,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4610,3369,304.9675702818873,304.96838066453415,,7785197.809243433,6141.270362529457,405528.9598489797,6.536615826242172,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4611,3373,304.1504864632085,304.1512951355779,,48780047.62221613,31843.46666949749,508273.20000730146,40.95675397144614,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4612,3376,304.1142179414039,304.11502653783964,,60451895.18901723,38397.713140006155,508333.4500132134,50.75668268180637,-1,,,,,,,,unassigned,,,,,,,,,,,,,
