,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,18O
87,109,625.1187975619205,625.1195809495729,625.1193805352137,4981562.829570952,13338.494256162196,247299.19993669627,4.649828711903517,-1,0.32060173685624116,0.5649430161425669,0.0,0.33896580968554013,36.0,0.4186046511627907,0.09302325581395349,N2 O4,de-protonated,0.0,,C43 H18 O4 N2,43.0,18.0,4.0,,2.0,,,
88,110,623.2700529815424,623.2708388131133,623.2709149407092,5898696.078038661,18505.025444159954,198426.35992350144,5.505887875917671,-1,-0.12214206385134575,0.9204601449196157,0.0,0.5522760869517694,10.0,1.4193548387096775,0.41935483870967744,O13,de-protonated,0.0,,C31 H44 O13,31.0,44.0,13.0,,,,,
89,111,623.2336675783286,623.2344534576907,623.2345294313249,4330276.297357343,15310.279082005134,198437.95991397646,4.041912898981061,-1,-0.12190215807598301,0.9207595866670379,0.0,0.5524557520002228,11.0,1.3333333333333333,0.4666666666666667,O14,de-protonated,0.0,,C30 H40 O14,30.0,40.0,14.0,,,,,
90,112,623.1400099698604,623.1407959721848,623.1406290444569,4277870.580777622,11999.469963057234,198467.75994129656,3.992997003717475,-1,0.26788130987719955,0.67121292485501,0.0,0.402727754913006,18.0,0.9032258064516129,0.45161290322580644,O14,de-protonated,0.0,,C31 H28 O14,31.0,28.0,14.0,,,,,
91,113,623.1037089878486,623.1044950378111,623.1042435350726,4329293.1286622165,14853.939268192491,198479.35993107472,4.040995201827849,-1,0.40362867241230516,0.40450569102632455,0.0,0.24270341461579473,19.0,0.8,0.5,O15,de-protonated,0.0,,C30 H24 O15,30.0,24.0,15.0,,,,,
92,114,621.2910514165173,621.2918398302063,621.2916503856154,3836594.965528976,15071.706248559145,199058.35992776512,3.5811069812799254,-1,0.30492054861811047,0.5965833361099049,0.0,0.35795000166594293,10.0,1.4375,0.375,O12,de-protonated,0.0,,C32 H46 O12,32.0,46.0,12.0,,,,,
93,115,621.2543977743227,621.2551862355042,621.2552648762312,5338577.120011167,16507.32234127815,199070.15991047467,4.983068571570557,-1,-0.12658359847091827,0.9148282557022729,0.0,0.5488969534213637,11.0,1.3548387096774193,0.41935483870967744,O13,de-protonated,0.0,,C31 H42 O13,31.0,42.0,13.0,,,,,
94,116,621.2178341236619,621.2186226322075,621.2188793668469,4484799.97512179,15384.294049489768,248852.44989571912,4.1861464775024295,-1,-0.413275655177425,0.3871779282544275,0.0,0.23230675695265648,12.0,1.2666666666666666,0.4666666666666667,O14,de-protonated,0.0,,C30 H38 O14,30.0,38.0,14.0,,,,,
95,117,621.1237958227889,621.1245844530952,621.1244659156421,3788083.5624615434,12925.293689703396,248890.1999230465,3.5358260679290643,-1,0.1908433165900091,0.81681729227752,0.0,0.49009037536651195,37.0,0.4090909090909091,0.06818181818181818,N2 O3,de-protonated,0.0,,C44 H18 O3 N2,44.0,18.0,3.0,,2.0,,,
96,118,619.275210182544,619.2760011902824,619.2760003211374,5704727.486812783,19046.226187905744,199706.35993931998,5.324836114543572,-1,0.001403485633026406,0.9999890568825313,0.0,0.5999934341295188,11.0,1.375,0.375,O12,de-protonated,0.0,,C32 H44 O12,32.0,44.0,12.0,,,,,
97,119,619.2390964823678,619.2398875362458,619.2396148117532,5570469.755852707,17254.10594595508,249647.69995911967,5.199518925225506,-1,0.4404183550882646,0.34041091436773613,0.0,0.20424654862064168,12.0,1.2903225806451613,0.41935483870967744,O13,de-protonated,0.0,,C31 H40 O13,31.0,40.0,13.0,,,,,
98,123,618.3604149830732,618.3612071559693,618.3609767819697,5656989.529493413,15020.90932956899,250002.44988270506,5.280277141348738,-1,0.37255585039620087,0.4625043894050907,0.9927363716953318,0.6745971823211871,0.0,2.1481481481481484,0.4444444444444444,13C1 S1 O12,de-protonated,1.0,124.0,C27 H58 O12 S1 13C1,27.0,58.0,12.0,1.0,,1.0,,
99,124,617.3569418726591,617.3577353150229,617.3576219468974,19318704.922647838,54964.230462351654,250408.4499601089,18.032226411536882,-1,0.18363444686797994,0.6458321369299969,0.9927363716953318,0.7845938308361309,0.0,2.0714285714285716,0.42857142857142855,S1 O12,de-protonated,0.0,,C28 H58 O12 S1,28.0,58.0,12.0,1.0,,,,
100,125,617.2955517109141,617.2963452306476,617.2960843174211,3980944.564040762,13428.54429807906,250433.69990470653,3.7158439966855217,-1,0.42267111865193774,0.3706471086855555,0.0,0.22238826521133329,2.0,2.0,0.52,N2 S1 O13,de-protonated,0.0,,C25 H50 O13 S1 N2,25.0,50.0,13.0,1.0,2.0,,,
101,126,617.2591479794578,617.2599415450547,617.2598371923227,9997219.656851696,28267.511546451773,250448.44988316394,9.331481021115394,-1,0.16905802991837604,0.42659150398869733,0.6710026585643795,0.5243559658189703,30.0,0.7555555555555555,0.022222222222222223,N2 O1,de-protonated,0.0,,C45 H34 O1 N2,45.0,34.0,1.0,,2.0,,,
102,127,617.2225855195214,617.22337913117,617.2234516829385,5307975.646672162,16549.750728910283,200370.55994487376,4.954504923128025,-1,-0.11754538545445001,0.9261114885652025,0.0,0.5556668931391215,31.0,0.6818181818181818,0.045454545454545456,N2 O2,de-protonated,0.0,,C44 H30 O2 N2,44.0,30.0,2.0,,2.0,,,
103,128,617.186288652316,617.1870823096696,617.1870661735542,4474552.3671631785,12523.509422317597,250477.69993710244,4.176581282132127,-1,0.026144610403875616,0.9962097531145024,0.0,0.5977258518687014,32.0,0.6046511627906976,0.06976744186046512,N2 O3,de-protonated,0.0,,C43 H26 O3 N2,43.0,26.0,3.0,,2.0,,,
104,129,617.1501358376437,617.1509295405092,617.1511937285065,5583531.2172492705,15603.153378546403,250492.6999176918,5.211710592840465,-1,-0.42807662049424594,0.3612975960289235,0.0,0.21677855761735407,15.0,1.0344827586206897,0.5172413793103449,O15,de-protonated,0.0,,C29 H30 O15,29.0,30.0,15.0,,,,,
105,130,617.1138329552142,617.1146267037689,617.1148082191222,3658519.622890155,11281.8679168469,250507.44994277382,3.4148900992667435,-1,-0.2941354686835568,0.618385868930973,0.0,0.3710315213585838,16.0,0.9285714285714286,0.5714285714285714,O16,de-protonated,0.0,,C28 H26 O16,28.0,26.0,16.0,,,,,
106,133,615.2076637428954,615.2084598738486,615.2083146827972,4727225.081941552,12245.531791211,201026.75993248294,4.4124279198412575,-1,0.23600307070417886,0.7338649388294487,0.0,0.44031896329766923,14.0,1.1612903225806452,0.41935483870967744,O13,de-protonated,0.0,,C31 H36 O13,31.0,36.0,13.0,,,,,
107,134,615.1710372505023,615.1718334269133,615.1719291734129,5216306.519016807,14399.276698843256,251298.19991405678,4.868940260721924,-1,-0.15564185401789704,0.8740830139210412,0.0,0.5244498083526247,15.0,1.0666666666666667,0.4666666666666667,O14,de-protonated,0.0,,C30 H32 O14,30.0,32.0,14.0,,,,,
108,135,615.1344496682018,615.1352458900102,615.1355436640285,4941832.1006680215,15006.358459997113,251313.19992819353,4.612743746739359,-1,-0.48407870658221086,0.2720292931321321,0.0,0.16321757587927924,16.0,0.9655172413793104,0.5172413793103449,O15,de-protonated,0.0,,C29 H28 O15,29.0,28.0,15.0,,,,,
109,136,615.097887930364,615.0986841975259,615.0986450903076,3886577.26226151,13575.20247476144,201062.55989486154,3.6277608379881494,-1,0.06357877490285901,0.9777932780425832,0.0,0.5866759668255499,35.0,0.3902439024390244,0.12195121951219512,N2 O5,de-protonated,0.0,,C41 H16 O5 N2,41.0,16.0,5.0,,2.0,,,
110,137,613.2643758068932,613.2651743330698,613.2654356370878,4299615.419236572,12206.814094531883,201663.75992291243,4.013293801662477,-1,-0.42608632864256407,0.36472608337315643,0.0,0.21883565002389385,13.0,1.2727272727272727,0.3333333333333333,O11,de-protonated,0.0,,C33 H42 O11,33.0,42.0,11.0,,,,,
111,138,613.2283719894523,613.229170559686,613.2290501277034,4192723.8635689868,18008.32997518101,201675.55994521335,3.913520408932633,-1,0.19638988498314655,0.8071286953975277,0.0,0.48427721723851663,14.0,1.1875,0.375,O12,de-protonated,0.0,,C32 H38 O12,32.0,38.0,12.0,,,,,
112,139,613.1920098072256,613.1928084219434,613.1926646183192,3812653.2466444285,13177.355125990205,201687.5599311758,3.558759598402235,-1,0.23451621725569033,0.7367227496345169,0.0,0.44203364978071014,15.0,1.096774193548387,0.41935483870967744,O13,de-protonated,0.0,,C31 H34 O13,31.0,34.0,13.0,,,,,
113,141,613.1193893757351,613.1201880792579,613.1198935995506,5691476.379789479,16540.35329416848,252139.4499122386,5.3124674302552375,-1,0.4802971008178902,0.27759695259924466,0.0,0.1665581715595468,17.0,0.896551724137931,0.5172413793103449,O15,de-protonated,0.0,,C29 H26 O15,29.0,26.0,15.0,,,,,
114,142,613.0829372955629,613.083736043644,613.0835080901662,3663952.396758116,10574.522280415391,252154.44992929773,3.4199610918007672,-1,0.3718147279108558,0.46392406210926174,0.0,0.27835443726555703,18.0,0.7857142857142857,0.5714285714285714,O16,de-protonated,0.0,,C28 H22 O16,28.0,22.0,16.0,,,,,
115,143,611.26972736061,611.2705283100687,611.2704018763725,4721396.11519052,13292.947169021272,252902.4498786934,4.406987117850607,-1,0.20683758909535938,0.7884576359155482,0.0,0.4730745815493289,27.0,0.8372093023255814,0.046511627906976744,N2 O2,de-protonated,0.0,,C43 H36 O2 N2,43.0,36.0,2.0,,2.0,,,
116,144,611.23322644011,611.2340274335806,611.2340163669882,4333626.503076243,12525.847750370385,202333.95991088127,4.045040006532542,-1,0.01810532823082611,0.9981805299664134,0.0,0.598908317979848,28.0,0.7619047619047619,0.07142857142857142,N2 O3,de-protonated,0.0,,C42 H32 O3 N2,42.0,32.0,3.0,,2.0,,,
117,145,611.1759677695458,611.1767688320336,611.1770145538411,3507856.1205462487,10895.73759838488,252941.19989509476,3.274259637903081,-1,-0.40204687285075347,0.407379792476688,0.0,0.24442787548601277,16.0,1.032258064516129,0.41935483870967744,O13,de-protonated,0.0,,C31 H32 O13,31.0,32.0,13.0,,,,,
118,146,611.1398017408917,611.1406028469573,611.1406290444569,4742096.010844862,14628.713945275038,252956.19987103582,4.426308558217797,-1,-0.042866565084992134,0.9898433616759507,0.0,0.5939060170055703,17.0,0.9333333333333333,0.4666666666666667,O14,de-protonated,0.0,,C30 H28 O14,30.0,28.0,14.0,,,,,
119,147,611.1037467562381,611.1045479057361,611.1042435350726,3906473.3175410116,11794.232910673454,202376.75992687754,3.646331967623026,-1,0.4980666830426603,0.2520396143040054,0.0,0.15122376858240325,18.0,0.8275862068965517,0.5172413793103449,O15,de-protonated,0.0,,C29 H24 O15,29.0,24.0,15.0,,,,,
120,148,609.2909517243653,609.2917550425412,609.2916503856154,3489683.4660097524,10880.59229081345,253723.44990537895,3.2572971436565545,-1,0.17176819305106697,0.8488159970071137,0.0,0.5092895982042682,9.0,1.4838709677419355,0.3870967741935484,O12,de-protonated,0.0,,C31 H46 O12,31.0,46.0,12.0,,,,,
121,149,609.254432584068,609.2552359456294,609.2552648762312,5184073.936899413,17802.38545395947,253738.94991646102,4.838854122914213,-1,-0.047485189724105446,0.9875512281880289,0.0,0.5925307369128173,10.0,1.4,0.43333333333333335,O13,de-protonated,0.0,,C30 H42 O13,30.0,42.0,13.0,,,,,
122,150,609.2178122820177,609.2186156870725,609.2188793668469,4472914.481911829,14049.320431173428,253754.1999003882,4.175052467555441,-1,-0.43281615729764356,0.3531998426838156,0.0,0.21191990561028937,11.0,1.3103448275862069,0.4827586206896552,O14,de-protonated,0.0,,C29 H38 O14,29.0,38.0,14.0,,,,,
123,151,609.1813445874446,609.1821480357999,609.1819807931258,5488680.9083838975,15516.132859818706,253769.44992793322,5.123176591647688,-1,0.27453647562998373,0.657885905845603,0.0,0.3947315435073618,30.0,0.6341463414634146,0.0975609756097561,N2 O4,de-protonated,0.0,,C41 H26 O4 N2,41.0,26.0,4.0,,2.0,,,
124,152,609.160169020227,609.1609724937199,609.1608514250264,3454512.3944775364,11459.524216296228,253777.94990235858,3.2244681974334686,-1,0.19874667455245937,0.8029636921083455,0.0,0.4817782152650073,35.0,0.5,0.045454545454545456,N2 O2,de-protonated,0.0,,C44 H22 O2 N2,44.0,22.0,2.0,,2.0,,,
125,153,609.123827437921,609.1246309545458,609.1244659156421,5720397.841564156,18857.70796664594,203034.55991656127,5.339462943099486,-1,0.2709444668684299,0.6650863771840538,0.0,0.3990518263104323,36.0,0.4186046511627907,0.06976744186046512,N2 O3,de-protonated,0.0,,C43 H18 O3 N2,43.0,18.0,3.0,,2.0,,,
126,154,609.0875562986422,609.0883598583034,609.0885934705946,3478568.9874038827,9129.330083400102,253808.1999382329,3.2469228046172813,-1,-0.3835440256876851,0.4416420067021392,0.0,0.2649852040212835,19.0,0.7586206896551724,0.5172413793103449,O15,de-protonated,0.0,,C29 H22 O15,29.0,22.0,15.0,,,,,
127,155,607.2754701891494,607.2762758838577,607.2760003211374,8634659.078178994,26131.442480380327,203652.5599443499,8.059656592281307,-1,0.4537685008632565,0.318567338617166,0.0,0.1911404031702996,10.0,1.4193548387096775,0.3870967741935484,O12,de-protonated,0.0,,C31 H44 O12,31.0,44.0,12.0,,,,,
128,156,607.2391050656532,607.2399108029064,607.2396148117532,7465750.046785508,22597.68845002158,203664.75994890946,6.968587993585166,-1,0.4874371598070069,0.26714274511098124,0.0,0.16028564706658874,11.0,1.3333333333333333,0.43333333333333335,O13,de-protonated,0.0,,C30 H40 O13,30.0,40.0,13.0,,,,,
129,157,607.2025512313497,607.2033570113564,607.2032293023689,4848808.369648772,12688.014733670128,254596.44990410467,4.525914687229344,-1,0.2103233009267169,0.7821138588249138,0.0,0.4692683152949483,12.0,1.2413793103448276,0.4827586206896552,O14,de-protonated,0.0,,C29 H36 O14,29.0,36.0,14.0,,,,,
130,158,607.1657575927306,607.1665634157592,607.1668437929845,4319195.620270634,12042.826877960244,203689.35991928066,4.031570110537389,-1,-0.4617795391182627,0.30584752949737,0.0,0.183508517698422,13.0,1.1428571428571428,0.5357142857142857,O15,de-protonated,0.0,,C28 H32 O15,28.0,32.0,15.0,,,,,
131,159,607.1081145908022,607.1089204812067,607.1088158511641,4364430.602588761,13433.738811713936,254635.69989327335,4.073792787789738,-1,0.17234149778519223,0.8478862056372332,0.0,0.5087317233823399,37.0,0.37209302325581395,0.06976744186046512,N2 O3,de-protonated,0.0,,C43 H16 O3 N2,43.0,16.0,3.0,,2.0,,,
132,160,605.2961027249338,605.2969107181093,605.2967357660438,3856838.8702279427,14406.803923223602,204318.55993534144,3.6000027962140515,-1,0.28903520407720623,0.628688983354323,0.0,0.3772133900125938,10.0,1.4375,0.34375,O11,de-protonated,0.0,,C32 H46 O11,32.0,46.0,11.0,,,,,
133,162,605.2234003197798,605.2242083967087,605.2239647472752,6699049.764522503,21590.451066593843,255428.9499042735,6.25294410674532,-1,0.4025773064290898,0.406414994715096,0.0,0.24384899682905758,12.0,1.2666666666666666,0.43333333333333335,O13,de-protonated,0.0,,C30 H38 O13,30.0,38.0,13.0,,,,,
134,163,605.192862978692,605.193671090786,605.1934524647054,3638127.735057001,10931.754531474699,204353.35994615665,3.3958561557473197,-1,0.3612499105951431,0.48432053857106044,0.0,0.2905923231426363,4.0,1.7272727272727273,0.8636363636363636,O19,de-protonated,0.0,,C22 H38 O19,22.0,38.0,19.0,,,,,
135,164,605.1870505650279,605.1878586838142,605.1875792378909,4600426.627346221,12291.843891295408,204355.35989360552,4.294073275932622,-1,0.461750922993531,0.30589243777502234,0.0,0.1835354626650134,13.0,1.1724137931034482,0.4827586206896552,O14,de-protonated,0.0,,C29 H34 O14,29.0,34.0,14.0,,,,,
136,165,605.1503955657961,605.1512037267792,605.1511937285065,3967227.7476577717,12625.985068066573,255459.44988591978,3.703040615731471,-1,0.016521941492568026,0.9984846240618117,0.0,0.599090774437087,14.0,1.0714285714285714,0.5357142857142857,O15,de-protonated,0.0,,C28 H30 O15,28.0,30.0,15.0,,,,,
137,166,603.2803664720084,603.2811767697466,603.2810857015658,4890045.808729778,13645.02963420467,256251.6998626177,4.564406027157049,-1,0.15095480862037738,0.8810891974575764,0.0,0.5286535184745458,11.0,1.375,0.34375,O11,de-protonated,0.0,,C32 H44 O11,32.0,44.0,11.0,,,,,
138,167,603.2441391100983,603.2449494489213,603.2447001921814,7358990.914282176,20982.62791134443,205013.55993907514,6.868938205646094,-1,0.413193418451058,0.3873241501812408,0.0,0.23239449010874447,12.0,1.2903225806451613,0.3870967741935484,O12,de-protonated,0.0,,C31 H40 O12,31.0,40.0,12.0,,,,,
139,169,603.177235412547,603.178045827213,603.1778024002274,14037832.888984988,37914.50825707627,256295.44991680706,13.103020207360851,-1,0.403574177785529,0.4046045557979636,0.0,0.24276273347877816,5.0,1.6363636363636365,0.8636363636363636,O19,de-protonated,0.0,,C22 H36 O19,22.0,36.0,19.0,,,,,
140,171,603.1347765915442,603.1355870543213,603.1355436640285,5059273.49558219,14023.070756820416,256313.19990752498,4.722364439827142,-1,0.07194119658983238,0.9716564568196665,0.0,0.5829938740917999,15.0,1.0,0.5357142857142857,O15,de-protonated,0.0,,C28 H28 O15,28.0,28.0,15.0,,,,,
141,174,601.3219644767429,601.3227769785703,601.3229505145714,5465014.305843835,17767.755213402426,257086.19987917785,5.101086004462728,-1,-0.28859035050728177,0.6295871084853853,0.0,0.3777522650912312,6.0,1.6666666666666667,0.4,O12,de-protonated,0.0,,C30 H50 O12,30.0,50.0,12.0,,,,,
142,175,601.2648059101712,601.2656184758109,601.2654356370878,5500086.06715314,14601.126237107617,257110.69992055456,5.13382225376686,-1,0.3040898616912378,0.5982624151838598,0.0,0.35895744911031585,12.0,1.3125,0.34375,O11,de-protonated,0.0,,C32 H42 O11,32.0,42.0,11.0,,,,,
143,176,601.249570713348,601.2503832959916,601.2501794958029,4025226.8535510898,12868.404809837955,257117.1998715421,3.757177423210161,-1,0.3389607116616041,0.5281885152706561,0.0,0.3169131091623937,8.0,1.5,0.5,O14,de-protonated,0.0,,C28 H42 O14,28.0,42.0,14.0,,,,,
144,179,601.1556830910544,601.1564957784384,601.1562791089349,6937125.871007902,19400.807305519214,205725.7599014481,6.475166159026321,-1,0.3604212599041477,0.48593227069410766,0.0,0.2915593624164646,15.0,1.0344827586206897,0.4827586206896552,O14,de-protonated,0.0,,C29 H30 O14,29.0,30.0,14.0,,,,,
145,181,601.1191730960917,601.1199858241847,601.1198935995506,4841489.230112059,13475.788187632326,257172.94989032325,4.5190829466032465,-1,0.15342136425823924,0.8774219217918457,0.0,0.5264531530751074,16.0,0.9285714285714286,0.5357142857142857,O15,de-protonated,0.0,,C28 H26 O15,28.0,26.0,15.0,,,,,
146,182,599.2492291857051,599.2500439828053,599.2497855726098,4729296.491307276,12885.660901673762,257975.44991961957,4.414361389130388,-1,0.4312228419228514,0.3559115633152916,0.0,0.21354693798917496,13.0,1.25,0.34375,O11,de-protonated,0.0,,C32 H40 O11,32.0,40.0,11.0,,,,,
147,183,599.2339546794823,599.234769493354,599.2345294313249,4267823.499012287,10605.423749489612,257981.6999018385,3.9836189810242795,-1,0.4006144794769897,0.4099902063660232,0.0,0.24599412381961389,9.0,1.4285714285714286,0.5,O14,de-protonated,0.0,,C28 H40 O14,28.0,40.0,14.0,,,,,
148,185,599.1764930409579,599.1773079179032,599.1770145538411,4830718.074832722,14571.965403196418,258006.4498929673,4.509029068173583,-1,0.4896116757139267,0.2640080941514838,0.0,0.15840485649089028,15.0,1.0666666666666667,0.43333333333333335,O13,de-protonated,0.0,,C30 H32 O13,30.0,32.0,13.0,,,,,
149,186,599.1398546186026,599.1406695357495,599.1406290444569,8024228.369385837,22995.77213590396,258022.19996063996,7.489875916320525,-1,0.06758228469763534,0.9749449694775875,0.0,0.5849669816865525,16.0,0.9655172413793104,0.4827586206896552,O14,de-protonated,0.0,,C29 H28 O14,29.0,28.0,14.0,,,,,
150,187,599.1034043885066,599.1042193456364,599.1042435350726,4881230.532464559,13028.428049530408,258037.9499604106,4.556177781105817,-1,-0.04037600545221046,0.9909841013004219,0.0,0.5945904607802531,17.0,0.8571428571428571,0.5357142857142857,O15,de-protonated,0.0,,C28 H24 O15,28.0,24.0,15.0,,,,,
151,188,599.066496768103,599.0673117657053,599.0673449613515,3560984.500884448,9637.897555341555,258054.19990032824,3.323850073026583,-1,-0.05541221114740782,0.9830862644708326,0.0,0.5898517586824995,36.0,0.3,0.125,N2 O5,de-protonated,0.0,,C40 H12 O5 N2,40.0,12.0,5.0,,2.0,,,
